"page","id","name","description","availability","abv","ibu","brewer_id","brewer_name","style_id","style_name","category_id","category_name","srm_id","srm_color"
"60","eYmTcC","American Nightmare","An American IPA bittered with citra hops and finished with Amarillo hops the rest of the way including dry hopping",NA,NA,NA,"OqYKe4","Cabinet Artisanal Brewhouse",30,"American IPA",3,"North American Origin Ales",NA,NA
"60","mjrirw","American Obsession","To honor all that America gives us,  American Obsession Pale Ale is made with ALL American ingredients.  American malts, the Sierra Nevada yeast strain, and a hop variety native to America, Calypso.  Believe it or not, the malt bill for this beer came in at a serendipitous 1776 Lbs.!

The American Obsession is light amber in color with white lacy head and beautiful clarity.  The clean malt flavors of caramel followed by bread and light toast come through while pleasant aromas of pear, apple, and a bitter orange finish from the Calypso hops.",NA,6.5,30,"bjgifu","Left Nut Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","la4Mp9","American Outlaw Session IPA","That’s why American Outlaw Session IPA is perfect for someone who needs to get things done, but aims to enjoy the taste of a good, flavorful beer at the same time. Our Simcoe-hopped session IPA pours a glistening, pale golden color and boasts a refreshing, citrusy flavor with a clean finish.",NA,4.8,45,"xnmTgH","Bad Tom Smith Brewing",164,"Session IPA",3,"North American Origin Ales",NA,NA
"60","ymY25M","American Pale Ale",NA,NA,5,NA,"SraqB2","Höganäs Bryggeri",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","WpXfLJ","American Pale Ale","If you are looking for a straight shooting quaffable beer with plenty of hops, this is it.  Straw colored from plump North American 2-row malted barley and deliciously hopped with Cascades from the USA, any patriot can enjoy this beer.  Cascade hops have a pleasant taste and fresh smell best described as florally or mildly citrusy.  A nice balance is struck between the malt and hops.  So how about it Yank?  Put that capitalism to work and buy some today!","Year Round",5,NA,"w2WxaR","Back Road Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","WbDDUT","American Pale Ale","""The Patrick Henry"" This American Classic is SOL's flagship beer with a distinctive hop finish and aroma that makes it different from anything you've had before now. Constructed with only four grains and two hop varieties, this smooth Pale Ale will keep you coming back for more.","Year Round",5.4,35,"4mkZs8","Sons of Liberty Aleworks",25,"American Pale",3,"North American Origin Ales",9,"#E58500"
"60","3AFkkR","American Pale Ale",NA,NA,4.5,NA,"5N0usi","Shipyard Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","Yq042x","American Pale Ale",NA,NA,5.6,NA,"TnYooJ","Dewey Beer Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","QB5Njg","American Pale Ale","An American standard, BBC APA is a full bodied and heavily hopped American Ale. It is copper in color and brewed with a blend of pale and crystal malts, balancing the citrus and pine flavors from large doses of American and English hops to create a very drinkable, hoppy ale. BBC APA is a hophead’s dream!","Year Round",5.79,55.2,"ERW6Da","Bluegrass Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","Sgr98D","American Pale Ale","A highly hopped, copper colored ale balanced by a soft malt flavor. Our pale ale is crafted with summit hops to achieve its explosive hop character.",NA,NA,NA,"jdCivW","Tustin Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","NPxjv3","American Pale Ale","Clean Pale Ale with a strong hop presence from classic American hops. A simple malt bill and hop profile blended to create this underappreciated style.","Year Round",5.5,50,"5RIQHs","Helio Basin Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","Vgw8Kz","American Pale Ale","Thomas Hooker American Pale Ale is an extremely vivid, medium-bodied brew. Hooker Pale Ale stresses the crisp bitterness, lingering resin flavor, and aroma of American hops which are characteristic of the most distinctive West Coast Ales. The caramel sweetness of the malt balances the chock-full-of-hops flavor to yield a complex but quite refreshing brew.","Year Round",5.2,35,"UBBbRq","Thomas Hooker Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","X1O2g9","American Pale Ale","The mix of American Citra hops with New Zealand bittering hops gives this American styled pale ale a pronounced character with a citrus aroma.",NA,5.7,40,"UFie4f","Monteith's Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","oHW75J","American Pale Ale","You want a hoppy session pale?  Then try this.  Previously named for the West Coast Coney Island located here on Alameda Island, this Pale Ale may have gotten a name change but the flavor’s just the same.  Packed with a secret hop blend you’ll notice a grapefruit nose and a familiar citrus punch.",NA,4.9,NA,"orraqL","Alameda Island Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","mSHCBC","American Pale Ale","American Pale Ales hold a special place in the Halls o’ Beerdom.  They mark a definitive break from Euro-stylings, materials, and ratios.  And, despite their obvious breaks from ye Ole Tradition they have somehow managed to become a Traditional Ale themselves.  APA's shine with 2-Row malt, a dash of caramel, and a generous handful of American ""C"" hop.  This APA runs a smooth 5% with Cascade's waving the Hop Flag and singing MY PINT TIS OF THEE!  GREAT MALT OF LIBERTY!  OF THEE I DRINK!",NA,NA,NA,"zYnkF4","Civil Life Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","wEr7fz","American Pale Ale","Hearthstone’s American Pale Ale does as it should and lets the hops do the talking. Tropical juicy, citrus fruit, tangerine, mangos in and around your mouth.",NA,4.5,38,"5CVTMw","Hearthstone Brewery",25,"American Pale",3,"North American Origin Ales",9,"#E58500"
"60","WbNbxg","American Pale Ale",NA,NA,4.75,45,"VLgzmO","Irwin Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","kee20Q","American Pale Ale","Our second offering is a bolder, more challenging medium-bodied beer for those looking for a stronger, fuller taste. This beer is styled after an American Pale Ale and is citrusy, balanced, and smooth as a result of the use of 3 different types of malted barley, 4 different varietals of hops, and a special hopping technique. Moreover, this American Pale Ale has an ABV of 5.2% and lightly slaps you with 41 IBUs.","Spring",5.5,25,"4lYkpf","Half Full Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","MfFoSX","American Pale Ale","Our best selling APA is a full bodied brew loaded with hops and it has the taste to prove it. With notes of citrus and just the right amount of bitterness, this beer is loved by die hard connoisseurs and newcomers alike.",NA,5.7,NA,"QOgVc9","Bad Apple Brewhouse",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","jUMtCv","American Pale Ale","Considered by many as an American strong, but don’t be fooled by how easily this pales goes down. Created using a rich blend of Cascade, Centennial, Columbus, and blended with a combination of domestic & imported malts, for a refreshing floral and malty aroma paired with a smooth crisp taste.","Year Round",6,60,"X9LRdm","Tap It Brewing Co",29,"American Strong Pale",3,"North American Origin Ales",NA,NA
"60","BxpsJ6","American Pale Ale","Our first production beer. True to style, this beer has a golden hue, edgy bitterness and moderate hop aroma. Balanced and slightly bready.",NA,5.4,39,"QRXwRn","Erie Ale Works",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","Gbyrzg","American Pale Ale",NA,NA,5.3,51,"tOP9E1","Jefferson Street Brewery / Waterstone Pizza",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","npOrCB","American Pale Ale",NA,NA,5.6,NA,"CRE5z9","River Dog Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","oo1Iof","American Pale Ale","American Pale Ale is an American style Ale. This beer is well balanced between malts and hops. Has fruitiness along with bitterness. Enjoy!","Seasonal",5.7,40,"co0kH4","Lexington Brewing Company and Wine House",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","3GI0hE","American Pale Ale","The pale ale is medium-bodied with golden amber color.  It has a very pleasant hop character that integrates nicely with its smooth malt flavors.  A classic pale ale with very good drinkability.

Malts: 2 row Malted Barley, Carmel 40, Munich
Hops: Crystal, Mt Hood, Horizon","Year Round",5.7,55,"BmCSoh","Spanish Peaks Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","JZQftr","American Pale Ale",NA,NA,5,35,"6oSeg5","Southern Barrel Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","u3OD1F","American Pale Ale",NA,NA,5.1,52,"F8vNSy","Honor Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","rQCgTd","American Pale Ale","A true-to-style pale ale with a brilliant golden amber hue. A light hop aroma tantalizes your nose and taste buds. Our pale ale has a refreshing malty sweet flavor with a well balanced bitterness.","Year Round",5.2,35,"gsADrL","Sand Creek Brewing Company",25,"American Pale",3,"North American Origin Ales",6,"#F8A600"
"60","zsLzJs","American Pale Ale",NA,NA,5.6,NA,"SZEQ8h","Two Monkeys Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","sAzkgb","American Pale Ale","For the hop-head who appreciates everything the hop flower can provide while valuing other ingredients’ contribution as well, our APA will have a great balance with excellent hop bitterness, flavor and aroma. Finishes with a light citrus flavor",NA,NA,NA,"tSSP68","Appleton Beer Factory",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","nYV56a","American Pale Ale",NA,"Year Round",NA,NA,"QlLikG","Naukabout Beer Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","ni4EnY","American Pale Ale",NA,NA,NA,NA,"cd2nhC","BBC Brewing Co., LLC",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","yOz6Vf","American Pale Ale",NA,"Year Round",5.7,35,"mWpWUd","Buckeye Lake Brewery",25,"American Pale",3,"North American Origin Ales",18,"#A63E00"
"60","ht7kBX","American Pale Ale","Brewed with pale malt and Cascade hops",NA,NA,NA,"ZKbOS5","Kelsey Creek Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"60","7BM7LF","American Pale Ale","Big malt, big hop!  We used some interesting American hops not normally used.  Good malt strength with a lot of hop flavor and aroma.","Year Round",NA,NA,"1oajgC","Horsefly Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","QCzF3u","American Pale Ale","A full-flavored ale that is highly hopped with domestic Cascade hops for this style's characteristic flavor.",NA,NA,NA,"qIN2ou","Portsmouth Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","aMxhfB","American Pale Ale","A light bodied session beer brewed with rye for a dry finish.  Notes of grapefruit and cut grass.",NA,4.3,NA,"MVkVpP","Ozark Beer Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","ROOLq2","American Pale Ale",NA,"Year Round",5,25,"HW6qMZ","Stamm Beer",25,"American Pale",3,"North American Origin Ales",15,"#BB5100"
"61","fKk5B1","American Pale Ale",NA,NA,NA,NA,"APW1BC","Goose Island Beer Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","4DRoMy","American Pale Ale",NA,NA,5.2,NA,"HFQ27P","Onopa Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","M6ucSn","American Pale Ale","Brewed with a 200 year-old feral hop, this well balanced, full-bodied beer has a fruity nose and hints of pine and grapefruit. Maintains that malty, caramel finish a classic APA should.","Not Available",5.5,NA,"rRw9Ke","Good Nature Farm Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","e0NQYc","American Pale Ale",NA,NA,NA,NA,"Ldpn4F","Knuth Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","EuMg55","American Pale Ale","A medium bodied refreshingly hoppy ale, yet with enough supporting maltiness.  American hop varieties impart a citrusy hop character in both arom and flavor.","Limited",NA,NA,"oMNpgF","High Desert Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","S73JBj","American Pale Ale",NA,NA,NA,NA,"Meob53","Cole Street Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","rAvwnz","American Pale Ale",NA,NA,5.5,33,"wx3Zxa","Persephone Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","NrPWte","American Pale Ale","Our American Pale Ale is based on the American West Coast pale ale. This style makes use of American hops to give it its unique, upfront aromas. Refreshing and full flavoured, yet light in alcohol and body, Devil’s Peak American Pale Ale is intended to be enjoyed as a session ale.",NA,3.5,23,"vBKH72","Devil's Peak Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","CCPrNb","American Pale Ale","A toast to the Red, White and Blue, Redhook American Pale Ale is the new quintessential stars and stripes brew. With a medium body and Northwest hop flavors and aromas, this sessionable American ale will keep you reaching for another.","Year Round",4.7,40,"YKa9wh","Redhook Ale Brewery",25,"American Pale",3,"North American Origin Ales",9,"#E58500"
"61","rQuilO","American Pale Ale","Our APA is a unique interpretation of the style: a lot more aromatic. With the perfect balance between the hops and malts, this APA is a revolution that takes form as a beer. Harmonizes easily with spicy dishes. Way of the day to day.",NA,5.2,NA,"8Fg8wP","Way Beer",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","gBRhD6","American Pale Ale","A building is only as good as it's foundation.  That's why we consider Pale Ale to be our bedrock.  

We wanted to create a well balanced beer that anybody can enjoy.  Our Pale Ale is a full-bodied ale that's deep copper in color.  The malty sweetness of the mash is offset by a generous amount of Magnum bittering hops.  The remainder of the late addition hops contribute a delightful citrus/floral note that will lighten anybody's spirits.

It's a great introduction for people who are interested in trying something other than the “standard” beers in the marketplace.",NA,5.5,40,"gHtsql","Blind Squirrel",25,"American Pale",3,"North American Origin Ales",7,"#F39C00"
"61","lOA8QT","American Pale Ale",NA,"Seasonal",7,NA,"RNVv54","Isle de Garde Brasserie",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","fJmVfb","American Pale Ale","Our American Pale Ale is a medium-bodied, copper-colored, hoppy brew that delicately combines fine English crystal malts with a variety of American hops to give it an interesting blend of American and English flavors. It's easy to get chummy with this blend - it pairs with just about everything a culinary expert would recommend.","Seasonal",NA,NA,"Dq3wAX","Black Diamond Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","ivjacI","American Pale Ale (APA)","This beer has a deep copper color and well balanced but delightfully bitter hop profile.  The Malt notes standout with a very pleasant and sweet back note.  This beer is a solid APA and you’ll find yourself enjoying time and again.",NA,6.5,46,"LypOPB","Crooked Can Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","Dfx8f1","American Pale Lager",NA,NA,6.7,55,"E8C6fp","August Schell Brewing Company",93,"American Lager",8,"North American Lager",NA,NA
"61","A9S6TL","American Pale Wheat Ale",NA,NA,5.5,NA,"wV9Hut","Urban Growler Brewing Company",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"61","VUUG7l","American Patriot Harvest Ale","Wet Hopped Pale with Michigan Brewers Gold Hops",NA,5.2,NA,"01trKE","ThumbCoast Brewing Company",26,"Wet Hop Ale",3,"North American Origin Ales",NA,NA
"61","DJzxof","American Pils","A crisp, light, dry pilsner.",NA,4,NA,"hj7N75","Rockaway Brewing Company",98,"American Pilsener",8,"North American Lager",NA,NA
"61","IYzVhb","American Pilsner","2-row brewers malt, roasted barley with Liberty hops from Washington and the prized East Kent Goldings’ aroma hop from England make a refreshing beer.",NA,NA,NA,"waA7IQ","Von Jakob Brewery",98,"American Pilsener",8,"North American Lager",NA,NA
"61","KUjBcb","American Pilsner","Our take on a German style Pilsner.  We take your traditional German Pils and add a good old American Hop Punch.  This beer is clean, crisp and refreshing.  This golden lager is the perfect beer for hot Virginia summer days.","Year Round",4.5,25,"ICZpn9","Wild Wolf Brewing Co",98,"American Pilsener",8,"North American Lager",NA,NA
"61","67Hcxk","American Pilsner","Our American Pilsner is a Bohemian style lager, brewed with German Pilsner, Munich, and Vienna malts, balanced with Sapphire and loads of Czech Saaz hops. Lagered cold for a minimum of 45 days.","Year Round",5,21,"xcKkLh","Grand Canyon Brewing Company",98,"American Pilsener",8,"North American Lager",6,"#F8A600"
"61","69bPyq","American Pilsner",NA,NA,5.4,31,"Ep7bAV","White Dog Brewing Co.",98,"American Pilsener",8,"North American Lager",NA,NA
"61","H7XluE","American Pilsner",NA,NA,NA,NA,"8hpyCl","Murphy's Wagon Wheel",98,"American Pilsener",8,"North American Lager",NA,NA
"61","0em5wn","American Premium Lager","Brevard Brewing Company's lightest offering, yet so delicious it proves it's OK for beer geeks to drink ""lawnmower beer"".  It is packed with more flavor than you will find in the average American canned beer, but light enough to drink all summer day long.  Brevard Premium Lager is perfect for any occasion, whether watching a ball game or chatting with friends.","Year Round",NA,NA,"enoxkn","Brevard Brewing Co.",97,"American Premium Lager",8,"North American Lager",NA,NA
"61","RCjef1","American Presidential Stout","Imperial Stout brewed with smoked jalepenos and cacoa nibs",NA,9.5,NA,"Ixo7Nb","Arizona Wilderness Brewing Company",43,"American Imperial Stout",3,"North American Origin Ales",NA,NA
"61","rzZJ2d","American Red Ale","The unofficial name for this beer is ""Super Glide"". Malty rich with a hint of spicy hops and roasted grains. This beer is one smooth ride with a clean finish! We brewed this one with American Pale, oats, flaked barley, black, chocolate, red malt, melandolin malt. American hops include Magnum, Centennial, Liberty and Crystal. Enjoy!",NA,4.8,NA,"LpX3cU","Rock Art Brewery",32,"Amber",3,"North American Origin Ales",NA,NA
"61","gvRaNr","American Red Ale","Brewed with a variety of cara malts and American hops. These two dynamic flavor profiles are married together with nitrogen. A bright red hue and a cascading creamy head, accentuates hops on the nose leaving the malt tantalize your palate.",NA,6,55,"ZiwDNN","Herkimer Pub & Brewery",163,"Double Red",1,"British Origin Ales",14,"#C35900"
"61","0FjEjk","American Red Ale","A caramel, malty red ale that is balance by American bittering and aroma.  Hops after the whirlpool and dry hops give a crisp, full hop flavor.","Limited",NA,NA,"2qlMjT","Pisgah Brewing Company",32,"Amber",3,"North American Origin Ales",NA,NA
"61","FIDiFf","American Red Ale","This American-style ale pours a deep ruby-red color.  The liberal use of special malts produces an unmistakable caramel flavor, while American west-coast hops provide a pronounced hop flavor and aroma.  Medium bodied and perfectly balanced between malt and hops, this is a real crowd pleaser.","Year Round",NA,NA,"enoxkn","Brevard Brewing Co.",32,"Amber",3,"North American Origin Ales",NA,NA
"61","Lf0KQ6","American Red Porter",NA,NA,NA,NA,"WbEVB5","Black Shirt Brewing Company",18,"Brown Porter",1,"British Origin Ales",NA,NA
"61","lwXtnR","American Red Saison",NA,"Year Round",6.5,NA,"WbEVB5","Black Shirt Brewing Company",72,"Saison",5,"Belgian And French Origin Ales",NA,NA
"61","6KskqD","American River Pale Ale","Our version of the classic West Coast Pale Ale is both extremely balanced and refreshing. A delicate caramel malt profile gives way to a vibrant hop flavor, with a dry citrus hop aroma and orange fruitiness in the finish.","Year Round",5.6,32,"iQmBa8","Auburn Alehouse",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","MGwHDr","American Rye","A clean, crisp and refreshing rye based brew. Light in color and hazy, this brew has an aroma of citrus and tangerine compliment a smooth body and a crisp finish.","Limited",5.4,32,"n2527g","Reuben's Brews",117,"Rye Ale",11,"Hybrid/mixed Beer",NA,NA
"61","p9QpqT","American Rye Ale",NA,NA,5,23,"gF2S17","Rough Draft Brewing Company",117,"Rye Ale",11,"Hybrid/mixed Beer",NA,NA
"61","U73CpH","American Sour Ale","The pride and joy of our sour program, American Sour, has won several awards including Gold at the 2015 Carolinas Championship of Beer. Styled in the Flanders Red tradition, we take our Buckshot Amber Ale and blend it with our Old Town Brown Ale. The blend is then fermented again with wild yeast and bacteria while it ages in Oak barrels for 2+ years. The result is tart and dry with subtle fruit notes that are sure to tantalize your taste buds.",NA,6.5,10,"rfXHD7","Natty Greene's Brewing Co.",40,"Sour",3,"North American Origin Ales",30,"#600903"
"61","JWq3yU","American Sour Ale","Commemorating the Battle for the Guilford Courthouse. Limited to 230 bottles. Buckshot amber aged in oak barrels with wild yeast & bacteria.",NA,6.5,NA,"rfXHD7","Natty Greene's Brewing Co.",40,"Sour",3,"North American Origin Ales",NA,NA
"61","3Xtp4a","American Sour Ale with Raspberries","Tart and refreshing with an assertive raspberry aroma and flavor.","Year Round",8.4,5,"G8EZgb","Loveland Aleworks",40,"Sour",3,"North American Origin Ales",NA,NA
"61","BO0kg0","American Sour: Blackberry",NA,"Limited",6.8,NA,"rrSnIP","Thomas Creek Brewery",40,"Sour",3,"North American Origin Ales",NA,NA
"61","M6gMvk","American Standard Ale","American Standard is an all-American Session Pale Ale; hand crafted using premium American ingredients. This beer displays a bright hop flavor and aroma, yet very little bitterness. To achieve this flavor profile, we used no bittering hops. Instead we emphasized the hop character with a first wort addition, then twenty minute and whirlpool additions. Each of these processes adds flavor, while yielding minimal bitterness.

We used Cascade and Amarillo hops, which impart a distinctive and refreshingly citrusy character, reminiscent of tangerines and grapefruit. This beer is also generously dry hopped, using the same Cascade and Amarillo hops. Our choice of malt is simple, employing wheat flakes for added body and a pillowy mouth feel, along with a touch of Biscuit malt for a slightly toasty note. Light crystals are also in the mix, which impart a bright golden color.","Year Round",5,NA,"X9LRdm","Tap It Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"61","8jiXqN","American Stout","A dark, rich stout; black in color with a tan head. Our American Stout has a rich mouthfeel, a rich dark chocolate taste and a slightly roasty middle. This beer finishes with a little hop bitterness to round it all out.",NA,7.1,NA,"ICZpn9","Wild Wolf Brewing Co",42,"American Stout",3,"North American Origin Ales",NA,NA
"61","yufpWC","American Stout",NA,NA,7.5,NA,"45ZY9n","Druid City Brewing Company",42,"American Stout",3,"North American Origin Ales",NA,NA
"61","PYNXaK","American Stout",NA,NA,6.66,NA,"yOH4Du","Bay City Brewing",42,"American Stout",3,"North American Origin Ales",NA,NA
"61","uRxHTa","American Stout","Big roasted malt aroma and flavor with bittersweet chocolate notes. Flaked oats create a silky mouthfeel, slight hop forward character balances nicely against the chocolate finish.",NA,6.5,40,"tWzRix","McFate Brewing Company",42,"American Stout",3,"North American Origin Ales",NA,NA
"61","0rbKTf","American Stout",NA,NA,5,NA,"DKKdmm","Falls City Brewing Company",42,"American Stout",3,"North American Origin Ales",NA,NA
"61","Ou3whd","American Stout 1508",NA,NA,6.3,40,"JY4SOB","RAM Restaurant & Brewery",42,"American Stout",3,"North American Origin Ales",NA,NA
"61","kiRkes","American Stout Project",NA,NA,8.2,NA,"ksUh6Y","Noble Ale Works",42,"American Stout",3,"North American Origin Ales",NA,NA
"61","9sYKNk","American Strong","Intense hop flavor from six different American hop varieties, backed up with a malty base.","Year Round",9.2,55,"bFsZIz","Oceanside Ale Works",14,"Strong Ale",1,"British Origin Ales",NA,NA
"62","YFzGG2","American Strong Ale","This beer weighs in around 9.5% abv. It has a big malt backbone, complimented by six hop additions during the boil which create a wonderfully complex beer. This surprisingly easy to drink offering will keep you coming back for more.","Year Round",9.5,NA,"2EpPvi","Whaler's Brewing Company",14,"Strong Ale",1,"British Origin Ales",NA,NA
"62","CmrsY0","American Strong Ale","A ruddy amber American Strong clocking in at 7.7% abv. Grapefruit and stone fruit hop aroma and character are balanced by a rich red malt backbone. A precise blend of 7 hops go into the brewing and dry hopping process including Nelson Sauvin, Mosaic, Horizon, Palisade, Citra, Willamette, & Columbus. From Flannery O'Connor to Iron Maiden the Seventh Son of a Seventh Son is embedded in American culture as a powerful harbinger of good fortune; what better name for our flagship ale?","Year Round",7.7,NA,"G72ke8","Seventh Son Brewing Company",14,"Strong Ale",1,"British Origin Ales",NA,NA
"62","jPpqa6","American Strong Ale","Empire American Strong Ale is bold, hoppy, and complex. The use of chocolate and roasted malts gives this beer a full malty character. The strong American hops balance this beer with an aggressive bitterness, followed by a fruity hop flavor and a full hop aroma.","Seasonal",9,NA,"FLoT3g","Empire Brewing Company",14,"Strong Ale",1,"British Origin Ales",NA,NA
"62","JPDKyy","American Style",NA,"Limited",7.5,NA,"tFoqj5","Mikkeller",30,"American IPA",3,"North American Origin Ales",NA,NA
"62","r4TlAK","American Style Sour Ale (Cherry) - Scratch #258","The sour tang of Scratch #258, a wheat-based golden ale, is derived from the addition of copious amounts of sour cherries and lactobacillus, the same microbe that gives yogurt its tartness.",NA,5.5,9,"n5QFi2","Tröegs Brewing Company",40,"Sour",3,"North American Origin Ales",NA,NA
"62","Zd8Cxd","American Summer Hoppy Wit","A spiced Belgian wit that is hopped with Citra, Amarillo, and Simcoe multiple times in the fermenter. Spicy and citrusy, with fruit flavors from the yeast and hops alike, with a tart twist at the finish.",NA,6,55,"q6vJUK","Oskar Blues Brewery",65,"Witbier",5,"Belgian And French Origin Ales",NA,NA
"62","5FZs31","American Tripel","Our take on the Tripel, a Belgian-style golden ale, with a twist of American hops. This beer introduces itself with a burst of peach aroma, then unveils layers of stone fruits and spice with a silky, smooth finish.","Limited",7.9,NA,"8Tl3Za","Zipline Brewing Co.",59,"Belgian Tripel",5,"Belgian And French Origin Ales",NA,NA
"62","5qJzoJ","American Velvet",NA,NA,NA,NA,"6Dy48S","American Sky Brewing Co.",20,"Sweet Stout",1,"British Origin Ales",NA,NA
"62","Zycsjt","American Wheat",NA,NA,5,NA,"SNmgo7","Carlyle Brewing",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","758BEd","American Wheat",NA,NA,6,NA,"N1xaxs","Mad Anthony Brewing",113,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","0pgBSp","American Wheat","Brewed with 50% Pale Malt and 50% Wheat Malt. A great summer beer, that is easy drinking for hot summer days.","Summer",4.5,23,"00i2Hl","Crooked Ladder Brewery",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","yniZRD","American Wheat","Crafted in our Bend Pub as an easy-drinking crowd favorite, this American Wheat Ale is sessionable year-round. With a subtle hop aroma and thirst quenching citrus finish, it’s the perfect companion for adventure anytime, anywhere.",NA,5,25,"YHij73","Deschutes Brewery",113,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","SptwhF","American Wheat",NA,NA,NA,NA,"m673UP","Pitchers Brewery",113,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","85QEeI","American Wheat","A very drinkable, light-bodied Wheat Beer.","Year Round",NA,NA,"ERW6Da","Bluegrass Brewing Company",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","y7keRx","American Wheat","Pale and golden in appearance, this delightful, full bodied, wheat beer will tease the pallet leaving you yearning for more. A delicate bready nose leads you into a balanced yet tart front, and finishing with notes of honey suckle and biscuit.",NA,5.2,16,"m0cRMA","Ponderosa Brewing Company",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","4tBTpB","American Wheat","Available only at our Legacy Location. Malted wheat contributes to an unusual lightness and dryness to the palate, and this combined with the distinctive flavor of the wheat makes for a perfect thirst-quenching beverage. It is the ideal drink for beer lovers who appreciate tradition and character in their beer, but also seek a lighter, refreshing style, perfect for warm weather.","Seasonal",4.7,5.1,"Kd6WH6","Upstream Brewing Company",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","3SQUcx","American Wheat",NA,NA,NA,NA,"yiYdH5","Woodman Brewery",126,"Honey Beer",11,"Hybrid/mixed Beer",NA,NA
"62","FNu0Xj","American Wheat","A Clean, yet full bodied wheat focused ale specifically designed for a smooth finish.",NA,5.2,20,"vtSsKn","Main Street Brewing",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","4yeoGo","American Wheat",NA,NA,6,NA,"NMTPY6","Four Horsemen Brewing Company",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","B33iiI","American Wheat","Clean and crisp with no fruity after tones. A nice dry finish. Give it a try.","Year Round",5.5,19,"JEGg5i","Strawn Brewing Company",112,"Wheat Ale",11,"Hybrid/mixed Beer",5,"#FBB123"
"62","XGyAdI","American Wheat","The American Wheat Ale is a clean, refreshing golden ale made with Northwest Two-Row and White Wheat Malts. A low hop character allows the grain flavors to dominate. Served unfiltered with or without a citrus balance (lemon wedge). 5.5% Volume","Seasonal",5.5,NA,"0uIMq6","Third Street Aleworks Restaurant & Brewery",112,"Wheat Ale",11,"Hybrid/mixed Beer",NA,NA
"62","j5WzqJ","American Wheat","This hand-crafted American Wheat captures the essence of Spring and Summer. The citrusy hop character is complemented by some subtle fruity esters, making this hazy brew perfect for the warmer months",NA,4.9,NA,"DKKdmm","Falls City Brewing Company",65,"Witbier",5,"Belgian And French Origin Ales",NA,NA
