"page","id","name","description","availability","abv","ibu","brewer_id","brewer_name","style_id","style_name","category_id","category_name","srm_id","srm_color"
"6","mk8XmD","Andromeda","A single hopped pale ale featuring Australian Galaxy hops, which features flavors of peach, orange, and freshly cut grass.","Limited",5.7,48,"0s8yID","Rhinegeist",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","jaUOsT","Andy's Honey Pale Ale","A light refreshing summer ale featuring honey malt aromas combined with a light grapefruit freshness make a easy drinking favorite. Our brewer's favorite lawnmower beer!",NA,5.7,48,"EHyEDE","Free Range Brewing",25,"American Pale",3,"North American Origin Ales",5,"#FBB123"
"6","DZbNSQ","Anglers Ale","Our original flagship ale! First brewed in 1996, Angler's Ale is a strikingly authentic English-style Pale Ale. Medium-bodied and easy-drinking, this clean, crisp ale boasts well-balanced flavors of caramel, toffee, and toasted malt, with just the right amount of bitterness. A delicate herbal hop finish is provided by Goldings whole leaf hops.

Truly a study in balance, Angler's Ale is clean enough to be a perfect thirst-quencher on a hot day, yet complex enough to pair with a wide array of intensely flavored foods.
Recommended Foods: Buffalo Burger, Pizza, Club Sandwiches, Fried Chicken, Aged Sharp Cheddar, Roast Beef with Vidalia Onions.","Year Round",5.4,34,"2wy19T","Arcadia Ales",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","jNSCVA","Anglers Pale Ale","Anglers Pale Ale is the quintessential Northwest American Style Pale Ale. Copper in color with distinctive hoppy notes and malty influences, Anglers Pale Ale is well balanced and refreshing.

To drink Anglers Pale Ale is to toast those who cast the line and understand the lure of the chase. Anglers Pale Ale is a celebration of all great story tellers, whether the tales spun are of fishing or not, and to those who seek places of beauty and solitude. It's about the day's catch as well as the journey. Carpe Diem!

Tasting Notes:
Toasted malt flavors balanced with cascade hops. Hints of citrus and pine. Lingering finish of caramel and hops. Anglers is a versatile beer, and pairs well with pizza, chicken, and mexican food. Or, try it with cheeses such as cheddar, parmesan, and romano.","Not Available",5.8,32,"uoQoRs","Uinta Brewing Company",25,"American Pale",3,"North American Origin Ales",14,"#C35900"
"6","C4Tk6a","Angry Dragon","A classic, well-balanced American pale ale so refreshing it'll sooth the savage beast within.",NA,6.1,NA,"ILA8I5","Ten Ninety Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","ko9KdY","Angry Man","Murray's Angry Man Pale Ale is a classic US pale ale. Australian, English and German malts balance the huge citrus/pine hop aroma and flavour strongly influenced by generous use of US Centennial and New Zealand Motueka and Pacifica hops. A brilliant light-golden colour, Murray's Angry Man Pale Ale has a full-bodied finish and complex character. This is well balanced with biscuity/toffee flavours from selected caramalts.",NA,5,NA,"I0AWx9","Murray's Craft Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","SePdzR","Angry Neighbor Pale Ale","Angry Neighbor Pale Ale is a classic west coast style pale ale. Brewed with 2-row and Crystal Malts this beer finishes with a smooth and citrusy flavor and aroma from the use of hops from the Pacific Northwest.",NA,NA,NA,"z4GGtm","Old 690 Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","Wru1jd","Angry Pete's Pale Ale","Single-hopped American Pale.  This is a rotating seasonal beer, with a new hop used for every batch.",NA,5.5,40,"tE9Evu","Crossroads Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","tZqsYb","Angry Planet Pale Ale","This beer is a good example of what happens when old mother nature gets mad. Angry Planet is made with organic American 2-row, C60 and Munich malts. Featuring Cascade hops and a large dry hop addition, together create an aroma of citrus and light toast and carries a nice flavorful punch of citrus hop that is balanced by a slight caramel sweetness which plays off on the hop's bitterness. Angry Planet pairs well with yak momo, pizza & pad thai as well as burgers and brats off the grill.","Year Round",6,48,"AulWoF","Flat Earth Brewing Company",25,"American Pale",3,"North American Origin Ales",14,"#C35900"
"6","aCBRF8","Aniara","In the intersection between pale ale and lemon juice. Lemonale.",NA,6,NA,"c5A6lY","Omnipollo",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","RxU9Ul","Annapolis Rocks Pale Ale","An American style pale ale with golden color and a medium body, balanced with American Cascade hops. The beer finishes clean and crisp. Pairs wonderfully with a spicy dish.",NA,5.4,35,"JvvUYl","Barley and Hops Grill & Microbrewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","fy0xnq","Annie Oatley","Pale ale brewed with oats and hopped with Simcoe, Citra, and Mosaic",NA,5.3,NA,"B1gDW0","Night Shift Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","b6nCMj","Anniversary Ale","7th Anniversary of American Flatbread/Zero Gravity being open. Session ale.",NA,3.8,NA,"VEY3Xa","Zero Gravity Craft Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","qK2ec5","Anniversary Ale",NA,NA,NA,NA,"WeZilR","Charlie and Jake's Brewery and BBQ",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","X52eY0","Anteater Pale Ale","A local favorite named in honor of UC-Irvine's sports teams. Tawny colored with floral hop aroma and some caramel malt sweetness.","Seasonal",NA,NA,"X3cZyU","McKenzie Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","m80uod","Antebellum Ale","An 1840?s American recipe using water, yeast, molasses, ginger and spruce tips. The ingredients from the historical drink have been adapted into a flavorful modern day beer incorporating malt and hops.","Year Round",5,NA,"lsziMe","Craggie Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","y8RP36","Anthrax Wardance","Wardance is a unique and drinkable American Pale Ale, inspired by the thrash metal band Anthrax and brewed by Butternuts Beer. Their music isn’t watered down and neither is this beer. It’s medium-bodied and amber-colored, with rich foam and a bit of bitterness at the end. Like all great things, Anthrax and Wardance are both made in NY. Take a swig –it’s so smooth it’ll leave you begging for an encore.",NA,5.5,38,"9BPs2d","Butternuts Beer and Ale",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","hNdz1R","Antimatter","Emerging as the first of the Blue Hills Anti-Matter single malt series is a Pale Ale made with 2-row malt and Amarillo hops.  Destined to be a favorite of session beer fanatics the pale ale is moderately hipped in 15 minute increments during the biol resulting in the reserved yet undeniable flowery nose and spicy finish for which Amarillo hops are known.","Year Round",6.6,NA,"AButIj","Blue Hills Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","qWPO4r","Antler Ale",NA,NA,7.7,NA,"SGODLe","Big Buck Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","zm6lWe","Anzu Bru","5.2% ABV 28 IBU’s Our Pale Ale recipe with an added twist. After the brewing is over, we add Kaffir Lime leaves and ginger and let them steep for a while. The extra citrus and spicy aroma and flavor make this beer unique!",NA,5.2,28,"H8jawh","Working Man Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","Un4ysN","Aotearoa","A medium-bodied, deep-amber-colored ale brewed with 100% aromatic malts and all New Zealand hop varieties.","Limited",6,NA,"iodDki","Three Floyds Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","1LgIkr","APA","An award-winning IPA with smooth malts and a tangy grapefruit finish.",NA,5,NA,"5QaO07","Windswept Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","4bDhn6","APA",NA,NA,6.1,43,"xqA7lD","Sigma Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","csiBN6","APA",NA,NA,5.9,6,"Ep7bAV","White Dog Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","6lKOwA","APA","Using American Warrior hops for buttering, this American Pale Ale also utilizes Cascade and Centennial hops to give it a citrusy aroma.",NA,5.4,30,"Vp2e5D","Two22 Brew",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","2mBkjQ","APA",NA,NA,5.6,NA,"Nwy05j","Millstone Pizza Company & Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","waOMpT","APA (American Pale Ale)","Inspired by West Coast hop-heads. Medium-bodied, copper in color, with a hint of caramel. The floral hop nose and dry finish are yours courtesy of Yakima Cascade hops. Unfiltered and dry hopped for more hop flavor and aroma.",NA,NA,NA,"ceEcjf","Taps Fish House & Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","RaMRIY","Apollo","Featuring a characterful new dwarf variety of hop and a blend of Scottish and Belgian malts, The Apollo delivers a unique blend of flavors and aroma.  Perhaps our most balanced light ale, it is not too bitter, not too sweet.","Year Round",5.2,33,"Gb6REi","McHale's Brewhouse",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","UYJJe3","Apollo","The unmistakable flavor of a Bavarian Wheat, but with a clear golden brilliance and a Sixpoint twist. An entirely unique canned offering for the sun-worshipping ale lovers.","Summer",5.2,11,"7VPQrN","Sixpoint Brewery",25,"American Pale",3,"North American Origin Ales",4,"#FFBF42"
"6","tYtJ3B","Appalachian Pale Ale",NA,"Year Round",NA,NA,"3BHBJh","Smoky Mountain Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","dO1Y3z","Appalachian Trail Extra (ATX) Pale Ale","A lighter golden version of the Nantahala Pale Ale with a crisp dry flavor and a touch of bitterness.  The unique hop varieties create a tropical citrus flavor and aroma that balances with the soft malt profile.","Year Round",5.8,NA,"gINfbT","Nantahala Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","FeAt61","Appalackie Pale Ale","Our APA, is malty and dry, similar to English style pale ale. It’s hopped like an American pale ale, with a big aromatic hop finish.","Year Round",5.8,37,"kFqi12","Lexington Avenue Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"6","amhJTN","Apricot Pale Ale",NA,NA,5.8,40,"VjnZAd","Upslope Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","2bPUJN","Apricot Pale Ale (Nitro)","Earthy and aromatic 'dried' apricot meets with a firm grainy maltiness. Toffee and peach candy flavors end in a mild spice before the wet apricot fruit finish.",NA,5.2,24,"SxJhqK","Inbound Brewco",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","0Z3EHV","Apricot Seed Pale Ale","An extremely smooth pale ale with apricot, and apricot seeds for a great aroma, without the sweetness","Year Round",NA,NA,"SWMzJ3","Ass Clown Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","87IoHu","Aquila","Aquila is our take on an american pale ale. This beer is made with five malt varieties and four hop varieties. Flaked barley and crystal malts provide a malty flavor up front. Pungent citrus flavors follow through from late hop additions. Hop bitterness is kept at 40 IBU's, just enough to balance the sticky malt sweetness. This beer uses twenty five percent local grain and clocks in at 5.8% alcohol. Aquila is named after the constellation Aquila which houses a cloud of alcohol floating in outer space. With a diameter 1,000 times greater than our solar system, scientists have estimated the alcohol cloud could make 400 trillion pints of beer. Just more proof that beer is the nectar of the gods.","Year Round",5.8,40,"khl03j","Brewmaster Jack",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","RRJdjW","Aramis Pale Ale","This American Pale Ale features the single use of the French hop – Aramis. It’s a brand new hop variety that lends a delicate herbal, lemongrass, green tea flavor and aroma to this pale ale.","Seasonal",5.6,50,"TAgaBk","Willoughby Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","84sapk","Arboretum",NA,NA,5,20,"H0rKjW","Threes Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","Xe3JSH","Arbutus Pale Ale","A British style ale with a crafty west coast attitude, our pale ale is light in body with a subtle lingering hop character. Arbutus also has detectable notes of dry stone fruit and persistent toasted malt.",NA,NA,NA,"xSJ5ad","Big Thompson Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","80ruKr","Arck Angel 4X IPA",NA,NA,13.5,NA,"osLNb3","Pizza Boy Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","3mxatn","Arctic XPA","A American-Style Pale Ale with an extra hop kick!  A crisp, quenching ale with hints of grapefruit in the bitterness.  A little malted Oat added to the mix to lend a nice texture and balance to all that hoppy goodness!","Seasonal",NA,NA,"5LLJ5X","Kenai River Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","bA4YtF","Are We Having Fun Yet","A light and crushy crushy pale for those who are lookin to party down. Hopped with Falconers Flight and Australian Galaxy, we're showcasing our new favorite yeast strain formerly classified as a type of Brettanomyces. Since reclassified as a strain of Saccharomyces, it lends tropical fruit characteristics of mango and pineapple. ""You're not even a troll bro, you're just a haircut.""",NA,6,55,"Qn1KXR","Hoof Hearted Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","R9gXfY","Arena Premium Pale Ale",NA,"Year Round",6,12,"PfbcZa","Lake Louie Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","c21r1d","Ares the Pale","ARES was the great Olympian god of war, battle lust, violence, rage and manliness. We believe that his greatest love, next to Aphrodite, was a nice hoppy ale flavored by his Dad, Zeus. This Pale Dude’s pop flavors AWESOME Pale Ale. As you suck down this Ares The Pale, feel the invigoration of Zeus flow through your veins.

Pale Ale – Blessed & Anointed with Zeus",NA,5.3,NA,"UoXcp7","Broomtail Craft Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","WLtuRb","Armory XPA","It’s fitting this experimental pale ale was the first beer brewed at our Portland Pub. This XPA gets its bitter twist from Nugget, and Northern Brewer hops, then delivers a pronounced citrus kick from Cascade, Centennial and Citra hops. Consider this your next hop obsession.","Year Round",6,58,"YHij73","Deschutes Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","lUb2NW","Armory XPA Nitro","It’s fitting this experimental pale ale was the first beer brewed at our Portland Pub. This XPA gets its bitter twist from Nugget, and Northern Brewer hops, then delivers a pronounced citrus kick from Cascade, Centennial and Citra hops. Consider this your next hop obsession.",NA,5.9,58,"YHij73","Deschutes Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","IUOc0w","Arms Race",NA,NA,6.9,NA,"yaCaJC","Big Grove Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","m8PYot","Aroma Dance Mk. 4","Mango pale ale.",NA,5.6,NA,"cIlEe1","Empirical Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","WkhEQz","Arose",NA,NA,4.8,NA,"LTZsm8","Deciduous Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","obZQbR","ARRGH! PALE ALE","Ahoy beer-lubbers! No need to get out the plank, there is plenty for everyone. Our Pale Ale is unfurling her sails with Pale malt. Wheat and Vienna for a warm maltiness. The hops are the main event in our Pale Ale. Hopped with Cascade (grapfruit, citrus), Centennial (floral, lemon) and Citra (grapefruit, lime, passionfruit). We dry hop with the same three hops for an extra round of great flavor!",NA,5.2,NA,"HRLYCh","Lost Coast Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","A4kfNJ","Arrowhead Pale Ale","Arrowhead Pale Ale aims to quench the thirst of hot summer afternoons and warm evenings. Arrowhead is an American Pale Ale crafted to provide refreshment as a lighter, highly quaffable ale complimented by unique aromatic citrus notes that both tickle the nose and enliven the palate. Complexity, balance, and softness make Arrowhead Pale Ale a ridiculously easy drinking summer seasonal.",NA,5.2,NA,"aLaCSt","Marshall Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","yjGfYq","Artemis Organic Pale Ale","Diana, a longtime favorite bartender, disappeared into the woods of Northern California, and we’ve missed her ever since. Sometimes when we brew her beer, she comes back. It’s a mixture of organic pale, Munich, and medium crystal malts, and hopped up with Columbus and Liberty.  O. G. 13.9 P, 4.75% ABV, 25 IBU.","Seasonal",4.75,20,"17tUiZ","Big Time Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","fLvuDU","Arthur's Nugget Pale Ale","A cask-conditioned American Pale Ale. This is a bright dry ale brewed only with American Nugget hops.",NA,5.2,NA,"JNoY64","Otto's Pub and Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","r2675O","Artist Formerly Known As...","Purple rice and Indian Spices in memory of one of the most enigmatic artists of our time.",NA,6.4,28,"zeWbuM","Wicked Weed Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","H1HGQO","Artsy Fartsy","An Art-A-Whirl exclusive, Artsy Fartsy is a Simcoe/Cascade pale ale. Dry and hop forward, this is the perfect beer for drinking and perusing art in all its various forms. Farts optional.",NA,5.1,30,"duEdCS","Fair State Brewing Cooperative",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","8usAa4","Ascent Pale Ale","The annual marathon up Pikes Peak is one of the country’s most difficult. It demands a runner’s full measure of determination and many are unable to finish.

Relax, we’ve made our pale ale more easy-going. It’s single-hopped with Cascades for just enough bitter citrus in a light body of smooth, golden malt. With a finish as clean as the air at 14,000 feet, it’s the perfect reward for a tough climb.","Year Round",5.6,42,"FUOlYc","Pikes Peak Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","GpbHYl","Asian Persuasion Ale","Pale Wheat with Fresh Lemongrass and Ginger","Year Round",5.2,24,"VDaU2A","Abide Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","FifMLc","ASKA Pale Ale",NA,NA,5.5,NA,"jQJdKo","Grumpy Old Men Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","koOrrD","Astral Weeks","Brewed and dry-hopped with Galaxy and Equinox. Open fermented with brettanomyces and lactobacillus. Venture into otherworldly sticky hops, bright acidity and slipstreaming yeast.",NA,4.4,NA,"pe3RwD","Right Proper Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","ubjP0z","At Arm's Length","Throwing an absurd amount of American hops at a classic lager seemed only natural for us. Shh, don't tell the Germans. We like to keep them at arm's length","Seasonal",6,50,"DQ3VS4","Great Raft Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","OhstOg","Atheist Ale",NA,NA,5.3,NA,"vCzsuD","Big Top Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","ErvAwJ","Atlantic","Atlantic is a modern pale ale brewed to feature the best attributes of our ingredients. Succulence from two types of malt, tropical and citrus fruits from new world hops. All this, along with Sharp's trademark complexity and balance, give a beautifully refreshing pale ale.","Year Round",4.2,26,"XvHlVz","Sharp's Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","OtbRdX","Atwater Pale",NA,"Not Available",5.5,45,"6RZC0v","Golden Road Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","U3kYc9","ATX Pale Ale","A new-school American style pale ale brewed with Calypso and Mosaic hops and a balanced body. This style of pale ale focuses on the flavor and aroma of the hop and finishes with a light balanced bitterness. Intense aromas of Dank tropical fruit, peaches, stone fruit, red berries and ripe pineapple with these notes present throughout the flavor. The immense hop oil from the 4.5lbs/bbl used leave a delicious resinous hop oil character throughout the palate while finishing dry and sticky. Key Descriptors: Dank tropical fruit, resinous, sticky, aromatic","Limited",6,NA,"CrwYzN","Pinthouse Pizza",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","lEPIZg","Audition - Pale Ale",NA,NA,6.5,NA,"nHLlnK","Sierra Nevada Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","T8k9UI","Augusta Ale","With an abundance of hops and a sweet caramel backbone, this is a true session beer. A grassy, nutty and flavourful malt body is balanced by delicate citrus hops and a touch of spice. Clocking in at 34IBU’s, this beer is just bitter enough to keep the hopheads coming back without being crushingly dry or astringent. Designed to be enjoyed often!","Year Round",5.5,34,"v8SqHO","Kensington Brewing Company",25,"American Pale",3,"North American Origin Ales",9,"#E58500"
"7","DYZwtA","Aussie Ale",NA,NA,5.8,50,"YlWsTy","Novo Brazil Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","yp9vhL","Aussie Pale",NA,NA,5.2,NA,"tmyDgM","Howling Hops",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","T71yJt","Automatic","We are bringing back our seasonal American Pale Ale, Automatic!  Automatic is a modern pale ale with an ABV of 5.2-­-percent that features a prominent hop flavor and aroma. The beer appears hazy and straw colored with densely packed and persistent white foam. A mix of Mosaic and Crystal hops are used to create a delicate balance and give the beer an aroma that features a complex array of berry, citrus, herbal and pine notes.

“Automatic is meant to be light, refreshing and quite drinkable without falling into the common pitfall of ending up too thin, watery or insipid. No color malts were used, however, the relatively full mouthfeel is enough to support this heavily hopped beer,” says Co-­Founder and Brewmaster Adam Beauchamp. “The flavor mirrors the aroma with a bit more earthiness and stone fruit, leading to a nicely balanced and moderately bitter finish.”

Once again, we collaborated with a local artist to design the can label. Athens’ painter, Michelle Fontaine was inspired by 1950s American popular culture as well as the origin of our facility – a former 1940s Chevy dealership and later the Snow Tire Company. The label she designed for Automatic has a classic automotive theme.

The name Automatic is a nod to the community in which we are located – Athens, GA. It’s a reference to the slogan of a local restaurant, Weaver D’s that inspired one of REM’s most prolific albums – Automatic for the People.",NA,5.2,NA,"POBUM3","Creature Comforts Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","E8u8xa","Avenue Ale","2007 Maryland Governor's Cup Bronze Medal:
A golden colored ale with crisp malt character and a slightly spicy hop aroma. We use a good amount of wheat and some German malt in this one to give it a very refreshing taste. Avenue Ale is a true session beer, so sit down and prepare for a long one.",NA,4.1,NA,"ffjgVx","White Marsh Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","talsgn","Aviator Pale Ale",NA,NA,6.5,NA,"35YJeP","Hideout Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","ZbIChF","Ax Handle Pale Ale","Generously hopped with Simcoe hops during the boil and ""dry hopped"" after fermentation.","Year Round",5.7,NA,"H6Lwrl","Uncle Billy's Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","pdIqHE","AXL Pale","This classic American Style Pale Ale has been honed and perfected for over 15 years. Tens of thousands of pints have been joyfully savored. The beer has a light amber color and a medium body. The hops grab center stage and carry the flavor with a light drying citrusy palate. Although hoppy, the beer is easy drinking",NA,5.8,NA,"ZALU9y","Millking It Productions",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","Q4q9wS","Azacca",NA,NA,4.5,NA,"0s8yID","Rhinegeist",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","lJMGtN","Azacca Attacka","Azacca is the ancient Haitian Voodoo god of agriculture. It’s said that he was a simple, barefooted hillbilly that watched over the farmers and their crops. The hops variety that bares his name is a dwarf hop that has intense tropical flavor and aroma with notes of citrus, ripe mangos, orchard fruit (pears & apples) and pine needles.

Azacca Attacka is a single-hop American Pale Ale. Very sessionable at only 5% ABV, it has a mild malt backbone that lets the Azacca hops shine through.  Slight bitterness up front gives way to the prominent tropical mango flavor with hints of pear and it finishes with a lingering pine needle bitterness.",NA,5,NA,"ml8ger","Drekker Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","5HghDg","Azacca Pale Ale","This light, golden colored Pale Ale is single hopped with the new kid hop on the block - Azacca hops, straight from good ‘ol Yakima Valley. Big citrus notes, mango, and pine.",NA,6,36,"5CVTMw","Hearthstone Brewery",25,"American Pale",3,"North American Origin Ales",4,"#FFBF42"
"7","4jpHye","Azacca Pale Ale",NA,NA,5.4,NA,"VPHkaP","Alaskan Brewing Co.",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","h5hUfy","Azacca Spring Ale",NA,"Spring",5.5,38,"j5K1zs","The Knuckle Brewing Company",25,"American Pale",3,"North American Origin Ales",9,"#E58500"
"7","cxxGHg","Azacca the Clones","Single hop pale ale.",NA,4.6,NA,"7CnTbN","M.I.A. Beer Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","e3vbzP","Azaccarado Cask Pale Ale",NA,NA,5.6,NA,"ztnLa0","Wild Onion Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","zuRWnv","Azaccatecana Pale Ale",NA,NA,5.1,26.2,"jdQySZ","Blue Island Beer Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","gW7uGX","B.Right.On Pale Ale","Pale malts and light bitterness make for an easy drinking experience.",NA,5.8,30,"O54Vpx","OB Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"7","fZEvV4","Baby Huemey","A golden, American style pale ale with a generous amount of Centennial & Cascade hops. Very floral and slightly bitter.",NA,5.4,NA,"SNmgo7","Carlyle Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","G4oDLn","BABY IPA","Master Gao’s craft beer believes in and insists on Freedom to Brew. Proudly brewed in China with natural ingredients and craftmanship exceeding international standards.","Year Round",5.4,20,"dxo6Jr","Master Gao Brewing Co. f Nanjing",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","b6oU3L","Bacchanal Blonde",NA,NA,NA,NA,"Zg4mXj","Angelic Brewing",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","XaSYeG","Bach Batch","New Zealand in a glass, A light bodied pale ale brewed with taro root and all New Zealand hops then fermented over fresh kiwi The flavor profile has light fruit note back by a bold punch from dry hopping with Nelson Sauvin hops.","Limited",5.5,40,"YM0EWD","Steam Bell Beer Works",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","06f9U6","Back Nine","Our American Pale Ale was brewed with leisure in mind. Whether you are making the turn or watching the game with friend, it is the perfect compliment to a liesure lifestyle.

Brewed with 2-Row and Victory Malts, and a generous helping of hops during the boil, and dry hopped with Amarillo and Simcoe for 1 week before kegging and canning.","Year Round",6.6,59,"AD6iLC","Oval Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","NjHjSo","Back Porch Pale Ale","A hop-forward, golden-colored ale with just a glint of amber. It's a precise balance of malt and bitter, the hallmark of a great Pale Ale. Its a daily drinker - your go-to beer for every occasion.","Year Round",4,NA,"dPh9rA","RoHa Brewing Project",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","IC632R","Back Road Ale","Back Road Brewery's flagship beer, and first original recipe of 1997, is also our house beer.  This mildly hopped copper colored brew has a rich smooth taste.  Hop varieties such as Styrian Goldings and English Fuggles are used to balance the beers maltiness.  A technique called dry hopping is used after fermentation to add fresh herbal aroma.  It is a great session beer and was made to satisfy a wide variety of palates.  Drink and enjoy LaPorte County's first production craft beer.","Year Round",5,NA,"w2WxaR","Back Road Brewery",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","fy2FUS","Bad Mo Faux",NA,NA,5.6,NA,"RMnsnJ","Roosters Brewing Co",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","Qz9oTA","Bad Panda Ginger Pale Ale","This lushly flavored pale ale is brewed with ginger, galangal in addition to premium malts, Nugget hops, and our house ale yeast. The aromatic spices combine to create a perfect accompaniment to Asian Pacific cuisine. Close your eyes and let the captivating flavors transport you.",NA,5,15,"LqF5uF","Northwest Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","s8Nr4c","Bad Phil",NA,NA,NA,NA,"YTASRd","Three Barrel Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
"8","gT3VaS","Badlands Extra Pale Ale","A tangerine-gold ale, crisp with moderate bitterness and floral notes reminiscent of tropical fruit, lemons, and grapefruit. It’s not typically a pale ale, and not quite an IPA, but will surely leave your hop-bone happy.","Year Round",6.5,70,"URsPh0","Meadowlark Brewing",25,"American Pale",3,"North American Origin Ales",5,"#FBB123"
"8","Xj6iD2","Bainbridge Bitter Pale Ale","THE BEER: Bainbridge Bitter Pale Ale is a classic well-balanced northwest pale ale. Hoppy, but with malt backbone to support it, making it pleasantly approachable. Apollo, Cascade and Willamette hops. ESB, Crystal 40, Dextrine and Sour malts.

THE STORY: In 1841, Bainbridge Island was named by the Wilkes Expedition in honor of Commodore William Bainbridge (1774 – 1833), famous captain of the 44 gun frigate USS Constitution in the War of 1812. Our pale ale is, in turn, named in honor of both the heroic Commodore Bainbridge, and our home, Bainbridge Island.","Year Round",5.5,40,"1KX35c","Bainbridge Island Brewing Company",25,"American Pale",3,"North American Origin Ales",NA,NA
